year,season,date,site,web,plot,quad,treatment,species,obs,cover,height,count,comment
2000,1,2/14/2000,G,2,E,2,C,SPCO4,3,0.1,9,10,WAS_SPCO4
2000,1,2/14/2000,G,2,E,2,C,SPCO4,4,0.05,10,4,WAS_SPCO4
2000,1,2/14/2000,G,2,E,2,C,SPFL2,1,0.05,7,5,WAS_SPFL2
2000,1,2/14/2000,G,2,E,2,C,SPFL2,2,0.25,9,8,WAS_SPFL2
2000,1,2/14/2000,G,2,E,2,C,SPFL2,3,0.1,8,1,WAS_SPFL2
2000,1,2/14/2000,G,2,E,2,C,SPFL2,4,0.5,14,2,WAS_SPFL2
2000,1,2/14/2000,G,2,E,3,C,GUSA2,1,1,14,1,NA
2000,1,2/14/2000,G,2,E,3,C,PLJA,1,0.5,7,3,NA
2000,1,2/14/2000,G,2,E,3,C,PLJA,2,0.25,7,4,NA
2000,1,2/14/2000,G,2,E,3,C,PLJA,3,0.05,5,2,NA
2000,1,2/14/2000,G,2,E,3,C,SPCO4,1,0.1,15,3,WAS_SPCO4
2000,1,2/14/2000,G,2,E,3,C,SPCO4,2,0.5,11,1,WAS_SPCO4
2000,1,2/14/2000,G,2,E,3,C,SPCO4,3,0.75,15,1,WAS_SPCO4
2000,1,2/14/2000,G,2,E,3,C,SPCO4,4,0.25,9,1,WAS_SPCO4
2000,1,2/14/2000,G,2,E,3,C,SPCO4,5,0.1,8,1,WAS_SPCO4
2000,1,2/14/2000,G,2,E,3,C,SPFL2,1,0.5,21,7,WAS_SPFL2
2000,1,2/14/2000,G,2,E,3,C,SPFL2,2,0.25,18,6,WAS_SPFL2
2000,1,2/14/2000,G,2,E,3,C,SPFL2,3,0.1,14,3,WAS_SPFL2
2000,1,2/14/2000,G,2,E,4,C,BOER4,1,10,24,1,NA
2000,1,2/14/2000,G,2,E,4,C,BOER4,2,3,25,1,NA
2000,1,2/14/2000,G,2,E,4,C,BOER4,3,0.5,17,1,NA
2000,1,2/14/2000,G,2,E,4,C,BOER4,4,0.25,9,4,NA
2000,1,2/14/2000,G,2,E,4,C,BOER4,5,0.1,10,2,NA
2000,1,2/14/2000,G,2,E,4,C,BOER4,6,0.05,8,3,NA
2000,1,2/14/2000,G,2,E,4,C,DAPU7,1,0.05,3,1,NA
2000,1,2/14/2000,G,2,E,4,C,GUSA2,1,0.25,10,1,NA
2000,1,2/14/2000,G,2,E,4,C,GUSA2,2,0.25,25,1,OVERHANGING_CANOPY
2000,1,2/14/2000,G,2,E,4,C,SPFL2,1,0.1,11,1,WAS_SPFL2
2000,1,2/14/2000,G,2,E,4,C,SPFL2,2,0.05,11,2,WAS_SPFL2
2000,1,2/14/2000,G,2,E,4,C,SPFL2,3,0.25,12,1,WAS_SPFL2
2000,1,2/14/2000,G,2,N,1,C,BOER4,1,0.5,10,4,NA
2000,1,2/14/2000,G,2,N,1,C,BOER4,2,5,17,1,NA
2000,1,2/14/2000,G,2,N,1,C,BOER4,3,1.5,15,1,NA
2000,1,2/14/2000,G,2,N,1,C,BOER4,4,0.1,8,2,NA
2000,1,2/14/2000,G,2,N,1,C,BOER4,5,0.05,7,3,NA
2000,1,2/14/2000,G,2,N,1,C,BOER4,6,0.25,12,1,NA
2000,1,2/14/2000,G,2,N,1,C,MUAR2,1,0.25,10,5,NA
2000,1,2/14/2000,G,2,N,1,C,MUAR2,2,0.05,7,3,NA
2000,1,2/14/2000,G,2,N,1,C,MUAR2,3,0.1,9,5,NA
2000,1,2/14/2000,G,2,N,1,C,MUAR2,4,0.1,6,1,NA
2000,1,2/14/2000,G,2,N,1,C,MUAR2,5,0.5,11,1,NA
2000,1,2/14/2000,G,2,N,1,C,SPCO4,1,0.1,16,3,WAS_SPCO4
2000,1,2/14/2000,G,2,N,1,C,SPCO4,2,0.25,16,1,WAS_SPCO4
2000,1,2/14/2000,G,2,N,1,C,SPFL2,1,0.05,4,1,WAS_SPFL2
2000,1,2/14/2000,G,2,N,1,C,SPFL2,3,0.1,10,2,WAS_SPFL2
2000,1,2/14/2000,G,2,N,1,C,SPFL2,4,0.05,10,2,WAS_SPFL2
2000,1,2/14/2000,G,2,N,2,C,BOER4,1,0.25,13,5,NA
2000,1,2/14/2000,G,2,N,2,C,BOER4,2,1.5,11,2,NA
2000,1,2/14/2000,G,2,N,2,C,BOER4,3,4,13,1,NA
2000,1,2/14/2000,G,2,N,2,C,BOER4,4,0.05,6,2,NA
2000,1,2/14/2000,G,2,N,2,C,BOER4,5,0.1,8,3,NA
2000,1,2/14/2000,G,2,N,2,C,EPTO,1,3,25,1,NA
2000,1,2/14/2000,G,2,N,2,C,SPCO4,1,2.5,25,1,WAS_SPCO4
2000,1,2/14/2000,G,2,N,2,C,SPCO4,2,0.5,18,1,WAS_SPCO4
2000,1,2/14/2000,G,2,N,2,C,SPCO4,3,1.5,18,1,WAS_SPCO4
2000,1,2/14/2000,G,2,N,2,C,SPCO4,4,0.25,10,2,WAS_SPCO4
2000,1,2/14/2000,G,2,N,2,C,SPCO4,5,0.01,4,3,WAS_SPCO4
2000,1,2/14/2000,G,2,N,3,C,BOER4,1,2,20,1,NA
2000,1,2/14/2000,G,2,N,3,C,BOER4,2,1,16,1,NA
2000,1,2/14/2000,G,2,N,3,C,BOER4,3,0.25,14,2,NA
2000,1,2/14/2000,G,2,N,3,C,BOER4,4,0.1,12,1,NA
2000,1,2/14/2000,G,2,N,3,C,BOER4,5,0.5,17,2,NA
2000,1,2/14/2000,G,2,N,3,C,BOER4,6,0.05,7,1,NA
2000,1,2/14/2000,G,2,N,3,C,BOER4,7,0.01,9,1,NA
2000,1,2/14/2000,G,2,N,3,C,GUSA2,1,0.05,4,1,NA
2000,1,2/14/2000,G,2,N,3,C,GUSA2,2,0.1,5,1,NA
2000,1,2/14/2000,G,2,N,3,C,MUAR2,1,0.25,12,13,NA
2000,1,2/14/2000,G,2,N,3,C,MUAR2,2,0.1,6,8,NA
2000,1,2/14/2000,G,2,N,3,C,MUAR2,3,0.5,17,4,NA
2000,1,2/14/2000,G,2,N,3,C,SPFL2,1,0.1,7,1,WAS_SPFL2
2000,1,2/14/2000,G,2,N,3,C,SPFL2,2,0.05,5,3,WAS_SPFL2
2000,1,2/14/2000,G,2,N,3,C,SPFL2,3,0.01,2,1,WAS_SPFL2
2000,1,2/14/2000,G,2,N,4,C,BOER4,1,0.01,5,1,NA
2000,1,2/14/2000,G,2,N,4,C,BOER4,2,0.25,15,1,NA
2000,1,2/14/2000,G,2,N,4,C,BOER4,3,0.5,15,1,NA
2000,1,2/14/2000,G,2,N,4,C,BOER4,4,0.25,15,1,NA
2000,1,2/14/2000,G,2,N,4,C,BOER4,5,0.1,11,2,NA
2000,1,2/14/2000,G,2,N,4,C,SPFL2,1,0.5,16,5,WAS_SPFL2
2000,1,2/14/2000,G,2,N,4,C,SPFL2,2,0.25,14,4,WAS_SPFL2
2000,1,2/14/2000,G,2,N,4,C,SPFL2,3,0.05,6,4,WAS_SPFL2
2000,1,2/14/2000,G,2,N,4,C,SPFL2,4,0.75,17,1,WAS_SPFL2
2000,1,2/14/2000,G,2,N,4,C,SPFL2,5,0.1,13,2,WAS_SPFL2
2000,1,2/14/2000,G,2,N,4,C,SPFL2,6,0.05,11,1,WAS_SPFL2
2000,1,2/11/2000,G,2,S,1,C,BOER4,1,0.75,22,1,NA
2000,1,2/11/2000,G,2,S,1,C,BOER4,2,2,25,1,NA
2000,1,2/11/2000,G,2,S,1,C,BOER4,3,2,17,1,NA
2000,1,2/11/2000,G,2,S,1,C,BOER4,4,0.5,12,3,NA
2000,1,2/11/2000,G,2,S,1,C,BOER4,5,1,10,2,NA
2000,1,2/11/2000,G,2,S,1,C,BOER4,6,0.25,8,2,NA
2000,1,2/11/2000,G,2,S,1,C,BOER4,7,0.1,6,3,NA
2000,1,2/11/2000,G,2,S,1,C,BOER4,8,0.01,3,2,NA
2000,1,2/11/2000,G,2,S,1,C,PLJA,1,0.5,12,4,NA
2000,1,2/11/2000,G,2,S,1,C,PLJA,2,1.5,14,2,NA
2000,1,2/11/2000,G,2,S,1,C,PLJA,3,0.25,8,3,NA
2000,1,2/11/2000,G,2,S,1,C,PLJA,4,0.01,5,6,NA
2000,1,2/11/2000,G,2,S,1,C,SPFL2,1,0.5,10,1,WAS_SPFL2
2000,1,2/11/2000,G,2,S,1,C,SPFL2,2,0.25,7,1,WAS_SPFL2
2000,1,2/11/2000,G,2,S,1,C,SPFL2,3,0.75,15,1,WAS_SPFL2
2000,1,2/11/2000,G,2,S,2,C,BOER4,1,4,23,1,NA
2000,1,2/11/2000,G,2,S,2,C,BOER4,2,2,17,1,NA
2000,1,2/11/2000,G,2,S,2,C,BOER4,3,6,22,1,NA
2000,1,2/11/2000,G,2,S,2,C,BOER4,4,1,13,6,NA
2000,1,2/11/2000,G,2,S,2,C,BOER4,5,0.5,10,2,NA
2000,1,2/11/2000,G,2,S,2,C,BOER4,6,0.25,7,2,NA
2000,1,2/11/2000,G,2,S,2,C,BOER4,7,0.1,6,2,NA
2000,1,2/11/2000,G,2,S,2,C,OPPH,1,10,8,1,NA
2000,1,2/11/2000,G,2,S,2,C,OPPH,2,8,6,1,NA
2000,1,2/11/2000,G,2,S,2,C,OPPH,3,7,3,1,STALK
2000,1,2/11/2000,G,2,S,2,C,PLJA,1,0.05,9,3,NA
2000,1,2/11/2000,G,2,S,2,C,PLJA,2,0.1,9,1,NA
2000,1,2/11/2000,G,2,S,2,C,PLJA,3,0.01,7,3,NA
2000,1,2/11/2000,G,2,S,2,C,PLJA,4,0.25,13,1,NA
2000,1,2/11/2000,G,2,S,2,C,SPFL2,1,1,21,2,WAS_SPFL2
2000,1,2/11/2000,G,2,S,2,C,SPFL2,2,0.5,19,1,WAS_SPFL2
2000,1,2/11/2000,G,2,S,3,C,BOER4,1,1.5,19,1,NA
2000,1,2/11/2000,G,2,S,3,C,BOER4,2,4.5,21,1,NA
2000,1,2/11/2000,G,2,S,3,C,BOER4,3,1,21,1,NA
2000,1,2/11/2000,G,2,S,3,C,BOER4,4,0.5,12,1,NA
2000,1,2/11/2000,G,2,S,3,C,BOER4,5,0.1,8,4,NA
2000,1,2/11/2000,G,2,S,3,C,BOER4,6,0.25,8,1,NA
2000,1,2/11/2000,G,2,S,3,C,BOGR2,1,4,18,1,NA
2000,1,2/11/2000,G,2,S,3,C,BOGR2,2,1.25,15,1,NA
2000,1,2/11/2000,G,2,S,3,C,BOGR2,3,1,15,3,NA
2000,1,2/11/2000,G,2,S,3,C,BOGR2,4,5,17,1,NA
2000,1,2/11/2000,G,2,S,3,C,PLJA,1,0.5,16,2,NA
2000,1,2/11/2000,G,2,S,3,C,PLJA,2,0.25,10,1,NA
2000,1,2/11/2000,G,2,S,3,C,PLJA,3,0.1,10,1,NA
2000,1,2/11/2000,G,2,S,3,C,PLJA,4,0.25,14,1,NA
2000,1,2/11/2000,G,2,S,3,C,SPFL2,1,0.05,4,1,WAS_SPFL2
2000,1,2/11/2000,G,2,S,3,C,SPFL2,2,0.25,8,2,WAS_SPFL2
2000,1,2/11/2000,G,2,S,4,C,BOER4,1,7,15,1,NA
2000,1,2/11/2000,G,2,S,4,C,BOER4,2,14,20,1,NA
2000,1,2/11/2000,G,2,S,4,C,BOER4,3,0.5,10,3,NA
2000,1,2/11/2000,G,2,S,4,C,BOER4,4,1,14,1,NA
2000,1,2/11/2000,G,2,S,4,C,PLJA,1,0.75,11,2,NA
2000,1,2/11/2000,G,2,S,4,C,PLJA,2,0.25,11,2,NA
2000,1,2/11/2000,G,2,S,4,C,PLJA,3,0.1,8,1,NA
2000,1,2/11/2000,G,2,S,4,C,PLJA,4,0.05,8,1,NA
2000,1,2/11/2000,G,2,S,4,C,PLJA,5,0.01,6,1,NA
2000,1,2/11/2000,G,2,S,4,C,SPFL2,1,0.05,7,1,WAS_SPFL2
2000,1,2/11/2000,G,2,S,4,C,SPFL2,2,0.1,7,1,WAS_SPFL2
2000,1,2/14/2000,G,2,W,1,C,BOER4,1,1,22,1,NA
2000,1,2/14/2000,G,2,W,1,C,BOER4,2,5,19,3,NA
2000,1,2/14/2000,G,2,W,1,C,BOER4,3,0.25,10,4,NA
2000,1,2/14/2000,G,2,W,1,C,BOER4,4,0.01,5,1,NA
2000,1,2/14/2000,G,2,W,1,C,BOER4,5,0.1,7,2,NA
2000,1,2/14/2000,G,2,W,1,C,GUSA2,1,0.05,5,2,NA
2000,1,2/14/2000,G,2,W,1,C,SPCO4,1,7,18,1,WAS_SPCO4
2000,1,2/14/2000,G,2,W,1,C,SPCO4,2,5,20,1,WAS_SPCO4
2000,1,2/14/2000,G,2,W,2,C,BOER4,1,2,13,2,NA
2000,1,2/14/2000,G,2,W,2,C,BOER4,2,5,18,1,NA
2000,1,2/14/2000,G,2,W,2,C,BOER4,3,0.25,12,1,NA
2000,1,2/14/2000,G,2,W,2,C,BOER4,4,1,18,1,NA
2000,1,2/14/2000,G,2,W,2,C,BOER4,5,9,18,1,NA
2000,1,2/14/2000,G,2,W,2,C,BOER4,6,4,22,1,NA
2000,1,2/14/2000,G,2,W,2,C,BOER4,7,0.1,10,1,NA
2000,1,2/14/2000,G,2,W,2,C,GUSA2,1,0.05,9,1,NA
2000,1,2/14/2000,G,2,W,2,C,SPCO4,1,0.05,12,2,WAS_SPCO4
2000,1,2/14/2000,G,2,W,2,C,SPCO4,2,0.1,12,1,WAS_SPCO4
2000,1,2/14/2000,G,2,W,2,C,SPCO4,3,0.25,9,2,WAS_SPCO4
2000,1,2/14/2000,G,2,W,3,C,BOER4,1,8,21,1,NA
2000,1,2/14/2000,G,2,W,3,C,BOER4,2,1,17,3,NA
2000,1,2/14/2000,G,2,W,3,C,BOER4,3,4,17,1,NA
2000,1,2/14/2000,G,2,W,3,C,BOER4,4,7,20,1,NA
2000,1,2/14/2000,G,2,W,3,C,BOER4,5,13,20,1,NA
2000,1,2/14/2000,G,2,W,3,C,SPCO4,1,3,26,1,WAS_SPCO4
2000,1,2/14/2000,G,2,W,4,C,BOER4,1,7,22,1,NA
2000,1,2/14/2000,G,2,W,4,C,BOER4,2,1,17,3,NA
2000,1,2/14/2000,G,2,W,4,C,BOER4,3,12,23,1,NA
2000,1,2/14/2000,G,2,W,4,C,BOER4,4,6,17,1,NA
2000,1,2/14/2000,G,2,W,4,C,BOER4,5,9,21,1,NA
2000,1,2/14/2000,G,2,W,4,C,BOER4,6,0.5,18,2,NA
2000,1,2/14/2000,G,2,W,4,C,SPCO4,1,0.1,12,1,WAS_SPCO4
2000,1,2/14/2000,G,3,E,1,C,BOER4,1,0.25,19,1,NA
2000,1,2/14/2000,G,3,E,1,C,BOER4,2,0.01,6,1,NA
2000,1,2/14/2000,G,3,E,1,C,BOER4,3,0.75,17,2,NA
2000,1,2/14/2000,G,3,E,1,C,BOER4,4,4,20,2,NA
2000,1,2/14/2000,G,3,E,1,C,BOER4,5,15,26,1,NA
2000,1,2/14/2000,G,3,E,1,C,BOER4,6,0.25,6,4,NA
2000,1,2/14/2000,G,3,E,1,C,BOER4,7,0.1,5,1,NA
2000,1,2/14/2000,G,3,E,1,C,BOER4,8,0.5,16,1,NA
2000,1,2/14/2000,G,3,E,1,C,BOER4,9,0.5,24,1,NA
2000,1,2/14/2000,G,3,E,1,C,SPFL2,1,0.75,11,1,WAS_SPFL2
2000,1,2/14/2000,G,3,E,1,C,SPFL2,2,0.1,5,4,WAS_SPFL2
2000,1,2/14/2000,G,3,E,1,C,SPFL2,3,0.05,4,2,WAS_SPFL2
2000,1,2/14/2000,G,3,E,2,C,BOER4,1,4,21,1,NA
2000,1,2/14/2000,G,3,E,2,C,BOER4,2,5,16,1,NA
2000,1,2/14/2000,G,3,E,2,C,BOER4,3,1.5,11,1,NA
2000,1,2/14/2000,G,3,E,2,C,BOER4,4,0.1,6,2,NA
2000,1,2/14/2000,G,3,E,2,C,BOER4,5,0.75,24,1,NA
2000,1,2/14/2000,G,3,E,2,C,SPFL2,1,0.75,11,1,WAS_SPFL2
2000,1,2/14/2000,G,3,E,2,C,SPFL2,2,0.1,3,1,WAS_SPFL2
2000,1,2/14/2000,G,3,E,3,C,BOER4,1,0.5,19,3,NA
2000,1,2/14/2000,G,3,E,3,C,BOER4,2,0.1,10,2,NA
2000,1,2/14/2000,G,3,E,3,C,BOER4,3,0.75,18,2,NA
2000,1,2/14/2000,G,3,E,3,C,BOER4,4,2.5,24,1,NA
2000,1,2/14/2000,G,3,E,3,C,SPCO4,1,1,24,2,WAS_SPCO4
2000,1,2/14/2000,G,3,E,3,C,SPFL2,1,0.25,15,7,WAS_SPFL2
2000,1,2/14/2000,G,3,E,3,C,SPFL2,2,0.75,15,1,WAS_SPFL2
2000,1,2/14/2000,G,3,E,3,C,SPFL2,3,0.1,8,3,WAS_SPFL2
2000,1,2/14/2000,G,3,E,3,C,SPFL2,4,0.05,3,2,WAS_SPFL2
2000,1,2/14/2000,G,3,E,4,C,BOER4,1,0.05,5,1,NA
2000,1,2/14/2000,G,3,E,4,C,BOER4,2,1.5,20,2,NA
2000,1,2/14/2000,G,3,E,4,C,BOER4,3,0.25,14,1,NA
2000,1,2/14/2000,G,3,E,4,C,BOER4,4,9,21,1,NA
2000,1,2/14/2000,G,3,E,4,C,BOER4,5,1,16,1,NA
2000,1,2/14/2000,G,3,E,4,C,BOER4,6,4,21,2,NA
2000,1,2/14/2000,G,3,E,4,C,BOER4,7,2,24,1,NA
2000,1,2/14/2000,G,3,E,4,C,SPCO4,1,1.5,23,1,WAS_SPCO4
2000,1,2/14/2000,G,3,E,4,C,SPFL2,1,0.75,19,1,WAS_SPFL2
2000,1,2/14/2000,G,3,E,4,C,SPFL2,2,0.5,13,2,WAS_SPFL2
2000,1,2/14/2000,G,3,E,4,C,SPFL2,3,0.1,7,1,WAS_SPFL2
2000,1,2/14/2000,G,3,E,4,C,SPFL2,4,1.5,18,1,WAS_SPFL2
2000,1,2/14/2000,G,3,N,1,C,BOER4,1,5,20,3,NA
2000,1,2/14/2000,G,3,N,1,C,BOER4,2,0.75,16,1,NA
2000,1,2/14/2000,G,3,N,1,C,BOER4,3,1,20,1,NA
2000,1,2/14/2000,G,3,N,1,C,BOER4,4,0.25,12,2,NA
2000,1,2/14/2000,G,3,N,1,C,BOER4,5,0.5,13,1,NA
2000,1,2/14/2000,G,3,N,1,C,BOER4,6,0.1,8,2,NA
2000,1,2/14/2000,G,3,N,1,C,GUSA2,1,0.1,11,1,NA
2000,1,2/14/2000,G,3,N,1,C,GUSA2,1,1,19,1,NA
2000,1,2/14/2000,G,3,N,1,C,OPPH,1,3,6,2,NA
2000,1,2/14/2000,G,3,N,1,C,SPCO4,1,0.5,14,1,WAS_SPCO4
2000,1,2/14/2000,G,3,N,1,C,SPFL2,1,0.5,12,2,WAS_SPFL2
2000,1,2/14/2000,G,3,N,1,C,SPFL2,2,0.25,8,10,WAS_SPFL2
2000,1,2/14/2000,G,3,N,1,C,SPFL2,3,0.1,7,6,WAS_SPFL2
2000,1,2/14/2000,G,3,N,1,C,SPFL2,4,0.05,3,2,WAS_SPFL2
2000,1,2/14/2000,G,3,N,2,C,BOER4,1,4,13,1,NA
2000,1,2/14/2000,G,3,N,2,C,BOER4,2,1.5,16,3,NA
2000,1,2/14/2000,G,3,N,2,C,BOER4,3,6,14,1,NA
2000,1,2/14/2000,G,3,N,2,C,BOER4,4,5,15,1,NA
2000,1,2/14/2000,G,3,N,2,C,BOER4,5,9,18,1,NA
2000,1,2/14/2000,G,3,N,2,C,BOER4,6,0.25,16,4,NA
2000,1,2/14/2000,G,3,N,2,C,BOER4,7,1,18,1,NA
2000,1,2/14/2000,G,3,N,2,C,PLJA,1,0.5,8,1,NA
2000,1,2/14/2000,G,3,N,2,C,SPFL2,1,0.75,16,1,WAS_SPFL2
2000,1,2/14/2000,G,3,N,2,C,SPFL2,2,0.1,9,1,WAS_SPFL2
2000,1,2/14/2000,G,3,N,3,C,BOER4,1,7,16,1,NA
2000,1,2/14/2000,G,3,N,3,C,BOER4,2,3,19,1,NA
2000,1,2/14/2000,G,3,N,3,C,BOER4,3,9,18,1,NA
2000,1,2/14/2000,G,3,N,3,C,BOER4,4,4,16,1,NA
2000,1,2/14/2000,G,3,N,3,C,BOER4,5,0.5,15,1,NA
2000,1,2/14/2000,G,3,N,3,C,BOER4,6,1,16,1,NA
2000,1,2/14/2000,G,3,N,3,C,BOER4,7,2,17,1,NA
2000,1,2/14/2000,G,3,N,3,C,BOER4,8,1.5,18,1,NA
2000,1,2/14/2000,G,3,N,3,C,BOER4,9,0.05,8,1,NA
2000,1,2/14/2000,G,3,N,3,C,GUSA2,1,0.5,12,2,NA
2000,1,2/14/2000,G,3,N,3,C,PLJA,1,0.5,10,1,NA
2000,1,2/14/2000,G,3,N,3,C,PLJA,2,0.25,12,1,NA
2000,1,2/14/2000,G,3,N,3,C,SPCO4,1,0.1,13,1,WAS_SPCO4
2000,1,2/14/2000,G,3,N,3,C,SPFL2,1,0.1,9,1,WAS_SPFL2
2000,1,2/14/2000,G,3,N,3,C,SPFL2,2,0.5,14,1,WAS_SPFL2
2000,1,2/14/2000,G,3,N,4,C,BOER4,1,1,16,2,NA
2000,1,2/14/2000,G,3,N,4,C,BOER4,2,0.5,17,2,NA
2000,1,2/14/2000,G,3,N,4,C,BOER4,3,5,19,1,NA
2000,1,2/14/2000,G,3,N,4,C,BOER4,4,1.5,17,1,NA
2000,1,2/14/2000,G,3,N,4,C,BOER4,5,2,16,1,NA
2000,1,2/14/2000,G,3,N,4,C,BOER4,6,4,18,2,NA
2000,1,2/14/2000,G,3,N,4,C,BOER4,7,15,21,1,NA
2000,1,2/14/2000,G,3,N,4,C,BOER4,8,2.5,18,1,NA
2000,1,2/14/2000,G,3,N,4,C,OPPH,1,7,7,2,NA
2000,1,2/14/2000,G,3,N,4,C,OPPH,2,5,5,1,NA
2000,1,2/14/2000,G,3,N,4,C,OPPH,3,5,4,2,NA
2000,1,2/14/2000,G,3,N,4,C,OPPH,4,3,3,5,BASAL_PADS
2000,1,2/14/2000,G,3,N,4,C,SPFL2,1,0.5,10,3,WAS_SPFL2
2000,1,2/14/2000,G,3,S,1,C,BOER4,1,6,12,1,NA
2000,1,2/14/2000,G,3,S,1,C,BOER4,2,2.5,12,2,NA
2000,1,2/14/2000,G,3,S,1,C,BOER4,3,1,8,1,NA
2000,1,2/14/2000,G,3,S,1,C,BOER4,4,0.05,9,10,NA
2000,1,2/14/2000,G,3,S,1,C,BOER4,5,0.1,12,1,NA
2000,1,2/14/2000,G,3,S,1,C,BOER4,6,0.25,10,1,NA
2000,1,2/14/2000,G,3,S,1,C,GUSA2,1,0.1,6,2,NA
2000,1,2/14/2000,G,3,S,1,C,SPCO4,1,0.25,18,1,WAS_SPCO4
2000,1,2/14/2000,G,3,S,1,C,SPFL2,1,0.5,17,1,WAS_SPFL2
2000,1,2/14/2000,G,3,S,1,C,SPFL2,2,0.1,15,2,WAS_SPFL2
2000,1,2/14/2000,G,3,S,1,C,SPFL2,3,0.01,8,1,WAS_SPFL2
2000,1,2/14/2000,G,3,S,1,C,SPFL2,4,0.1,18,1,WAS_SPFL2
2000,1,2/14/2000,G,3,S,1,C,SPFL2,5,0.05,12,1,WAS_SPFL2
2000,1,2/14/2000,G,3,S,1,C,SPFL2,6,0.05,3,1,WAS_SPFL2
2000,1,2/14/2000,G,3,S,2,C,BOER4,1,0.1,17,4,NA
2000,1,2/14/2000,G,3,S,2,C,BOER4,2,2.5,20,1,NA
2000,1,2/14/2000,G,3,S,2,C,BOER4,3,0.5,17,3,NA
2000,1,2/14/2000,G,3,S,2,C,BOER4,4,0.1,10,1,NA
2000,1,2/14/2000,G,3,S,2,C,SPFL2,1,0.25,18,1,WAS_SPFL2
2000,1,2/14/2000,G,3,S,2,C,SPFL2,2,0.1,16,6,WAS_SPFL2
2000,1,2/14/2000,G,3,S,2,C,SPFL2,3,0.1,7,1,WAS_SPFL2
2000,1,2/14/2000,G,3,S,3,C,BOER4,1,1.5,16,4,NA
2000,1,2/14/2000,G,3,S,3,C,BOER4,2,1,18,2,NA
2000,1,2/14/2000,G,3,S,3,C,BOER4,3,0.5,17,2,NA
2000,1,2/14/2000,G,3,S,3,C,BOER4,4,4.5,22,1,NA
2000,1,2/14/2000,G,3,S,3,C,BOER4,5,0.05,11,5,NA
2000,1,2/14/2000,G,3,S,3,C,BOER4,6,0.01,3,2,NA
2000,1,2/14/2000,G,3,S,3,C,SPCO4,1,0.25,23,1,WAS_SPCO4
2000,1,2/14/2000,G,3,S,3,C,SPFL2,1,0.05,13,10,WAS_SPFL2
2000,1,2/14/2000,G,3,S,3,C,SPFL2,2,0.5,18,1,WAS_SPFL2
2000,1,2/14/2000,G,3,S,3,C,SPFL2,3,0.1,15,2,WAS_SPFL2
2000,1,2/14/2000,G,3,S,4,C,BOER4,1,1,18,3,NA
2000,1,2/14/2000,G,3,S,4,C,BOER4,2,2,16,1,NA
2000,1,2/14/2000,G,3,S,4,C,BOER4,3,0.5,12,4,NA
2000,1,2/14/2000,G,3,S,4,C,GUSA2,1,0.1,4,1,NA
2000,1,2/14/2000,G,3,S,4,C,GUSA2,1,2.5,18,1,NA
2000,1,2/14/2000,G,3,S,4,C,SPCO4,1,0.5,27,1,WAS_SPCO4
2000,1,2/14/2000,G,3,S,4,C,SPFL2,1,0.25,21,1,WAS_SPFL2
2000,1,2/14/2000,G,3,W,1,C,BOER4,1,12,25,2,NA
2000,1,2/14/2000,G,3,W,1,C,BOER4,2,2,24,3,NA
2000,1,2/14/2000,G,3,W,1,C,BOER4,3,0.5,15,1,NA
2000,1,2/14/2000,G,3,W,1,C,BOER4,4,0.1,7,1,NA
2000,1,2/14/2000,G,3,W,1,C,BOER4,5,0.05,6,2,NA
2000,1,2/14/2000,G,3,W,1,C,OPPH,1,7,6,1,THIS_CACTUS_APPEARS_DEAD
2000,1,2/14/2000,G,3,W,1,C,OPPH,2,3,4,3,THIS_CACTUS_APPEARS_DEAD
2000,1,2/14/2000,G,3,W,1,C,OPPH,3,3,5,2,THIS_CACTUS_APPEARS_DEAD
2000,1,2/14/2000,G,3,W,1,C,OPPH,4,5,2,1,STALK._THIS_CACTUS_APPEARS_DEAD
2000,1,2/14/2000,G,3,W,1,C,SPCO4,1,0.5,24,2,WAS_SPCO4
2000,1,2/14/2000,G,3,W,1,C,SPCO4,2,1,26,1,WAS_SPCO4
2000,1,2/14/2000,G,3,W,2,C,ARPU9,1,1.5,18,1,UNSURE_OF_SUBSPECIES._NO_AWNS
2000,1,2/14/2000,G,3,W,2,C,BOER4,1,2,22,1,NA
2000,1,2/14/2000,G,3,W,2,C,BOER4,2,0.1,24,4,NA
2000,1,2/14/2000,G,3,W,2,C,GUSA2,1,0.1,8,1,NA
2000,1,2/14/2000,G,3,W,2,C,GUSA2,1,8,26,1,NA
2000,1,2/14/2000,G,3,W,2,C,PLJA,1,0.25,12,5,NA
2000,1,2/14/2000,G,3,W,2,C,PLJA,2,0.1,6,2,NA
2000,1,2/14/2000,G,3,W,2,C,PLJA,3,0.25,15,1,NA
2000,1,2/14/2000,G,3,W,2,C,PLJA,4,2,12,1,NA
2000,1,2/14/2000,G,3,W,2,C,SPCO4,1,2,27,1,WAS_SPCO4
2000,1,2/14/2000,G,3,W,2,C,SPCO4,2,1,29,1,WAS_SPCO4
2000,1,2/14/2000,G,3,W,2,C,SPCO4,3,0.5,23,1,WAS_SPCO4
2000,1,2/14/2000,G,3,W,3,C,BOER4,1,6,24,2,NA
2000,1,2/14/2000,G,3,W,3,C,BOER4,2,4,23,4,NA
2000,1,2/14/2000,G,3,W,3,C,BOER4,3,3,23,1,NA
2000,1,2/14/2000,G,3,W,3,C,BOER4,4,13,23,1,NA
